ID	Genome_coverage	Sequencing_depth	Lineage	Sublineage	BioPrject
SRR7070339	 0.972666 	 75.0799	LINEAGE4	lineage4.6.2.2	PRJNA302362
SRR7070340	 0.977484 	 49.295	LINEAGE4	lineage4.8	PRJNA302362
SRR7070341	 0.983763 	 86.9785	LINEAGE4	lineage4.9.x.x	PRJNA302362
SRR7070342	 0.979419 	 56.537	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070343	 0.979164 	 89.0736	LINEAGE4	lineage4.1.1.1	PRJNA302362
SRR7070344	 0.980416 	 52.543	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070345	 0.981977 	 117.734	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070346	 0.977771 	 63.5962	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070347	 0.975509 	 48.6189	LINEAGE5	lineage5	PRJNA302362
SRR7070348	 0.97692 	 47.0088	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070349	 0.973844 	 30.2996	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070350	 0.981541 	 52.8557	LINEAGE4	lineage4.4.1.1	PRJNA302362
SRR7070351	 0.979171 	 41.0382	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070352	 0.982772 	 69.1952	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070353	 0.978358 	 54.9236	LINEAGE3	lineage3.1.2	PRJNA302362
SRR7070354	 0.963389 	 28.4692	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070355	 0.974274 	 38.9442	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070356	 0.984977 	 90.5248	LINEAGE4	lineage4.3.1	PRJNA302362
SRR7070357	 0.983064 	 87.2373	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070358	 0.981954 	 64.0878	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070359	 0.981066 	 56.1719	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070360	 0.960975 	 138.117	LINEAGEBOV		PRJNA302362
SRR7070361	 0.976418 	 37.582	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070362	 0.977547 	 63.9543	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070363	 0.971632 	 68.3956	LINEAGE4	lineage4.3.4.1	PRJNA302362
SRR7070364	 0.958943 	 69.3168	LINEAGEBOV		PRJNA302362
SRR7070365	 0.979651 	 58.532	LINEAGE4	lineage4.2.2	PRJNA302362
SRR7070366	 0.979869 	 56.4903	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070367	 0.967847 	 126.133	LINEAGEBOV		PRJNA302362
SRR7070368	 0.979352 	 53.8757	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070369	 0.98068 	 65.2645	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070370	 0.976697 	 38.6437	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070371	 0.96266 	 127.703	LINEAGEBOV		PRJNA302362
SRR7070372	 0.981214 	 54.2242	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070373	 0.979376 	 57.0764	LINEAGE4	lineage4.1.1.1	PRJNA302362
SRR7070374	 0.972276 	 40.1521	LINEAGE1	lineage1.1.3	PRJNA302362
SRR7070375	 0.969213 	 37.1378	LINEAGE4	lineage4.6.2.2	PRJNA302362
SRR7070376	 0.982744 	 62.4984	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070377	 0.974263 	 30.9715	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070378	 0.981414 	 95.0695	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070379	 0.972089 	 39.6901	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070380	 0.975623 	 43.9312	LINEAGE4	lineage4.6.2	PRJNA302362
SRR7070381	 0.984539 	 77.2554	LINEAGE4	lineage4.8	PRJNA302362
SRR7070382	 0.981843 	 68.0718	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070383	 0.979767 	 51.9175	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070384	 0.981475 	 54.6609	LINEAGE4	lineage4.7	PRJNA302362
SRR7070385	 0.977359 	 31.2475	LINEAGE3	lineage3.1.2	PRJNA302362
SRR7070386	 0.980283 	 62.1348	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070387	 0.975627 	 40.0965	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070388	 0.977189 	 27.7718	LINEAGE3	lineage3.1.2	PRJNA302362
SRR7070389	 0.981595 	 74.2949	LINEAGE1	lineage1.2.1	PRJNA302362
SRR7070390	 0.983284 	 61.2329	LINEAGE4	lineage4.6.1.1	PRJNA302362
SRR7070391	 0.976246 	 33.2666	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070392	 0.980996 	 24.1618	LINEAGE4	lineage4.8	PRJNA302362
SRR7070393	 0.982265 	 49.3684	LINEAGE4	lineage4.8	PRJNA302362
SRR7070394	 0.977252 	 50.9843	LINEAGE4	lineage4.7	PRJNA302362
SRR7070395	 0.978803 	 44.8482	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070396	 0.981517 	 45.8631	LINEAGE4	lineage4.8	PRJNA302362
SRR7070397	 0.979637 	 40.5276	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070398	 0.975878 	 45.9824	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070399	 0.976645 	 47.5131	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070400	 0.957398 	 69.6575	LINEAGEBOV		PRJNA302362
SRR7070401	 0.978621 	 39.1294	LINEAGE4	lineage4.2.2	PRJNA302362
SRR7070402	 0.976828 	 48.474	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070403	 0.982257 	 70.2006	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070404	 0.980893 	 56.7647	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070405	 0.979017 	 91.7186	LINEAGE1	lineage1.1.1	PRJNA302362
SRR7070406	 0.976772 	 44.0021	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070407	 0.978434 	 53.6482	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070408	 0.982548 	 38.346	LINEAGE4	lineage4.8	PRJNA302362
SRR7070409	 0.978682 	 53.9736	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070410	 0.982256 	 54.8887	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070411	 0.973339 	 41.2542	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070412	 0.97453 	 39.1616	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070413	 0.978178 	 49.4376	LINEAGE4	lineage4.3.3	PRJNA302362
SRR7070414	 0.973633 	 117.058	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070415	 0.983807 	 111.341	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070416	 0.981226 	 82.4916	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070417	 0.973662 	 79.451	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070418	 0.979634 	 57.8731	LINEAGE1	lineage1.2.1	PRJNA302362
SRR7070419	 0.978512 	 38.1507	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070420	 0.983586 	 69.3312	LINEAGE4	lineage4.5	PRJNA302362
SRR7070421	 0.975074 	 69.6855	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070422	 0.98328 	 56.8843	LINEAGE4	lineage4.8	PRJNA302362
SRR7070423	 0.975181 	 41.3634	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070424	 0.977555 	 77.1703	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070425	 0.979158 	 80.1069	LINEAGE4	lineage4.2.2	PRJNA302362
SRR7070426	 0.967725 	 39.163	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070427	 0.958827 	 35.8479	LINEAGEBOV		PRJNA302362
SRR7070428	 0.97954 	 74.9157	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070429	 0.970275 	 42.2536	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070430	 0.975434 	 49.696	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070431	 0.979944 	 62.6496	LINEAGE4	lineage4.4	PRJNA302362
SRR7070432	 0.971848 	 34.0744	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070433	 0.980186 	 73.0526	LINEAGE4	lineage4.3.2	PRJNA302362
SRR7070434	 0.975935 	 47.1072	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070435	 0.977701 	 42.5487	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070436	 0.976131 	 53.0928	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070437	 0.982135 	 102.657	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070438	 0.973885 	 74.4731	LINEAGE6	lineage6	PRJNA302362
SRR7070439	 0.980417 	 69.599	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070440	 0.978779 	 30.8675	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070441	 0.976782 	 49.113	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070442	 0.983401 	 102.9	LINEAGE4	lineage4.8	PRJNA302362
SRR7070443	 0.982929 	 126.743	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070444	 0.975399 	 39.8746	LINEAGE4	lineage4.8	PRJNA302362
SRR7070445	 0.981339 	 48.8346	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070446	 0.976717 	 70.9253	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070447	 0.976609 	 58.8026	LINEAGE4	lineage4.1.1.1	PRJNA302362
SRR7070448	 0.976266 	 66.7067	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070449	 0.975822 	 27.8839	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070450	 0.968703 	 47.5688	LINEAGE2	lineage2.2.1.1	PRJNA302362
SRR7070451	 0.978305 	 47.4813	LINEAGE4	lineage4.6.2.2	PRJNA302362
SRR7070452	 0.984185 	 94.9488	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070453	 0.983218 	 69.7805	LINEAGE4	lineage4.8	PRJNA302362
SRR7070454	 0.976784 	 38.498	LINEAGE4	lineage4.8	PRJNA302362
SRR7070455	 0.962923 	 42.5584	LINEAGEBOV		PRJNA302362
SRR7070456	 0.981167 	 42.0694	LINEAGE4	lineage4.8	PRJNA302362
SRR7070457	 0.986552 	 152.098	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070458	 0.979024 	 45.0553	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070459	 0.977087 	 41.9032	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070460	 0.98574 	 110.041	LINEAGE4	lineage4.8	PRJNA302362
SRR7070461	 0.969795 	 24.2016	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070462	 0.980167 	 46.1833	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070463	 0.976397 	 51.9836	LINEAGE4	lineage4.3.2	PRJNA302362
SRR7070464	 0.972338 	 47.4981	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070465	 0.983207 	 101.393	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070466	 0.981453 	 71.9739	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070467	 0.981338 	 72.8884	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070468	 0.973757 	 87.9601	LINEAGE4	lineage4.6.2.2	PRJNA302362
SRR7070469	 0.976464 	 40.8638	LINEAGE4	lineage4.3.1	PRJNA302362
SRR7070470	 0.97998 	 61.8562	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070471	 0.981001 	 68.2152	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070472	 0.973536 	 40.2	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070473	 0.978262 	 64.338	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070474	 0.980023 	 46.4718	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070475	 0.983532 	 48.8684	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070476	 0.980342 	 49.6585	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070477	 0.974059 	 33.6725	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070478	 0.97983 	 49.947	LINEAGE4	lineage4.1	PRJNA302362
SRR7070479	 0.981463 	 53.9326	LINEAGE4	lineage4.1.2	PRJNA302362
SRR7070480	 0.973756 	 91.2778	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070481	 0.986168 	 134.796	LINEAGE4	lineage4.6.1.2	PRJNA302362
SRR7070482	 0.976293 	 38.4216	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070483	 0.981582 	 49.8612	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070484	 0.981829 	 63.1762	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070485	 0.979695 	 63.114	LINEAGE4	lineage4.3.3	PRJNA302362
SRR7070486	 0.983854 	 75.2639	LINEAGE4	lineage4.8	PRJNA302362
SRR7070487	 0.978526 	 63.8507	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070488	 0.979658 	 59.1413	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070489	 0.967198 	 33.3426	LINEAGE4	lineage4.3.4.2	PRJNA302362
SRR7070490	 0.986053 	 120.531	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070491	 0.976743 	 36.0323	LINEAGE4	lineage4.5	PRJNA302362
SRR7070492	 0.982927 	 96.4805	LINEAGE4	lineage4.5	PRJNA302362
SRR7070493	 0.97196 	 56.278	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070494	 0.980023 	 54.0355	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070495	 0.976079 	 42.1569	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070496	 0.98011 	 37.5979	LINEAGE4	lineage4.7	PRJNA302362
SRR7070497	 0.973381 	 30.2771	LINEAGE4	lineage4.8	PRJNA302362
SRR7070498	 0.980385 	 68.7464	LINEAGE4	lineage4.1.1.1	PRJNA302362
SRR7070499	 0.973598 	 72.0608	LINEAGE4	lineage4.6.2.2	PRJNA302362
SRR7070500	 0.979 	 36.226	LINEAGE4	lineage4.9.x.x	PRJNA302362
SRR7070501	 0.980629 	 51.1144	LINEAGE4	lineage4.9.x.x	PRJNA302362
SRR7070502	 0.978574 	 61.3554	LINEAGE4	lineage4.3.3	PRJNA302362
SRR7070503	 0.969746 	 51.0175	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070504	 0.979872 	 61.7928	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070505	 0.971139 	 37.0074	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070506	 0.978899 	 75.797	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070507	 0.978869 	 58.3839	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070508	 0.968201 	 37.2786	LINEAGE4	lineage4.3.4.1	PRJNA302362
SRR7070509	 0.973037 	 32.5664	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070510	 0.973821 	 50.7235	LINEAGE4	lineage4.2.2	PRJNA302362
SRR7070511	 0.977493 	 37.7944	LINEAGE4	lineage4.4.2	PRJNA302362
SRR7070512	 0.973293 	 76.4726	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070513	 0.984715 	 134.124	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070514	 0.980186 	 58.3387	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070515	 0.97554 	 57.8545	LINEAGE1	lineage1.1.3	PRJNA302362
SRR7070516	 0.971604 	 73.6284	LINEAGE5	lineage5	PRJNA302362
SRR7070517	 0.974902 	 70.2464	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070518	 0.97976 	 62.0067	LINEAGE4	lineage4.1.1	PRJNA302362
SRR7070519	 0.981394 	 48.0322	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070520	 0.980096 	 50.9852	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070521	 0.973707 	 31.0532	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070522	 0.959383 	 80.0071	LINEAGEBOV		PRJNA302362
SRR7070523	 0.985676 	 134.794	LINEAGE4	lineage4.1.2	PRJNA302362
SRR7070524	 0.980312 	 97.0283	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070525	 0.971298 	 41.0084	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070526	 0.95656 	 35.9898	LINEAGEBOV		PRJNA302362
SRR7070527	 0.981993 	 34.5513	LINEAGE4	lineage4.1	PRJNA302362
SRR7070528	 0.977934 	 53.6923	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070529	 0.977682 	 36.9986	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070530	 0.980208 	 58.8661	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070531	 0.982179 	 64.015	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070532	 0.977743 	 40.7358	LINEAGE4	lineage4.7	PRJNA302362
SRR7070533	 0.980665 	 57.1328	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070534	 0.981596 	 52.6873	LINEAGE4	lineage4.8	PRJNA302362
SRR7070535	 0.977903 	 39.9165	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070536	 0.986832 	 248.53	LINEAGE3	lineage3.1.2.2	PRJNA302362
SRR7070537	 0.977484 	 53.7735	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070538	 0.975207 	 38.5989	LINEAGE3	lineage3.1.2.2	PRJNA302362
SRR7070539	 0.975066 	 79.2738	LINEAGE2	lineage2.2.1.1	PRJNA302362
SRR7070540	 0.976418 	 71.2949	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070541	 0.980539 	 41.9612	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070542	 0.9796 	 62.9209	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070543	 0.979262 	 53.0544	LINEAGE3	lineage3.1.2.1	PRJNA302362
SRR7070544	 0.977325 	 41.6076	LINEAGE4	lineage4.8	PRJNA302362
SRR7070545	 0.979198 	 64.8701	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070546	 0.981079 	 125.116	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070547	 0.980937 	 55.6319	LINEAGE4	lineage4.9.x.x	PRJNA302362
SRR7070548	 0.972251 	 38.7523	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070549	 0.979379 	 65.7961	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070550	 0.979345 	 84.5986	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070551	 0.981571 	 103.599	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070552	 0.980622 	 54.1305	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070553	 0.982188 	 85.8149	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070554	 0.981871 	 65.1515	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070555	 0.977065 	 66.1872	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070556	 0.987641 	 103.913	LINEAGE4	lineage4.9.x.x	PRJNA302362
SRR7070557	 0.979515 	 46.0805	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070558	 0.979417 	 55.4465	LINEAGE4	lineage4.7	PRJNA302362
SRR7070559	 0.979758 	 99.4108	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070560	 0.98091 	 48.0846	LINEAGE4	lineage4.8	PRJNA302362
SRR7070561	 0.979211 	 43.9842	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070562	 0.980222 	 36.2746	LINEAGE4	lineage4.8	PRJNA302362
SRR7070563	 0.972755 	 69.4279	LINEAGE4	lineage4.6.2.2	PRJNA302362
SRR7070564	 0.975939 	 30.7918	LINEAGE4	lineage4.8	PRJNA302362
SRR7070565	 0.980584 	 79.0205	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070566	 0.98237 	 70.891	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070567	 0.981056 	 42.2881	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070568	 0.980985 	 88.7659	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070569	 0.974075 	 42.0777	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070570	 0.984058 	 117.656	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070571	 0.983946 	 69.4172	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070572	 0.980312 	 29.9829	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070573	 0.978052 	 51.1112	LINEAGE4	lineage4.3.2	PRJNA302362
SRR7070574	 0.979213 	 53.7047	LINEAGE1	lineage1.2.1	PRJNA302362
SRR7070575	 0.980379 	 62.2123	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070576	 0.979335 	 43.5517	LINEAGE1	lineage1.2.1	PRJNA302362
SRR7070577	 0.97769 	 86.9686	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070578	 0.978784 	 56.1255	LINEAGE4	lineage4.1.1.1	PRJNA302362
SRR7070579	 0.975573 	 32.4268	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070580	 0.980553 	 58.4065	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070581	 0.974263 	 79.4258	LINEAGE4	lineage4.3.4.1	PRJNA302362
SRR7070582	 0.977835 	 42.4155	LINEAGE4	lineage4.4.1.2	PRJNA302362
SRR7070583	 0.980839 	 56.3686	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070584	 0.975509 	 30.9423	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070585	 0.98028 	 68.1312	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070586	 0.979856 	 51.5274	LINEAGE4	lineage4.1.1.2	PRJNA302362
SRR7070587	 0.982512 	 90.3203	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070588	 0.98354 	 99.6564	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070589	 0.980538 	 38.3751	LINEAGE4	lineage4.5	PRJNA302362
SRR7070590	 0.983345 	 85.1035	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070591	 0.976183 	 41.8934	LINEAGE4	lineage4.1.2	PRJNA302362
SRR7070592	 0.98405 	 81.1005	LINEAGE4	lineage4.8	PRJNA302362
SRR7070593	 0.982059 	 61.2329	LINEAGE4	lineage4.1	PRJNA302362
SRR7070594	 0.984789 	 100.139	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070595	 0.979968 	 47.5524	LINEAGE4	lineage4.4.1.1	PRJNA302362
SRR7070596	 0.979108 	 60.6387	LINEAGE4	lineage4.8	PRJNA302362
SRR7070597	 0.970596 	 39.6381	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070598	 0.967683 	 24.829	LINEAGE2	lineage2.2.1.2	PRJNA302362
SRR7070599	 0.980484 	 48.326	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070600	 0.980787 	 82.3478	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070601	 0.978236 	 54.4676	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070602	 0.978604 	 43.9684	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070603	 0.978445 	 48.1873	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070604	 0.978256 	 77.9316	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070605	 0.979759 	 60.3916	LINEAGE4	lineage4.3.1	PRJNA302362
SRR7070606	 0.978278 	 92.3518	LINEAGE1	lineage1.2.2	PRJNA302362
SRR7070607	 0.981094 	 116.174	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070608	 0.976547 	 19.7284	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070609	 0.978295 	 47.8562	LINEAGE4	lineage4.2.2	PRJNA302362
SRR7070610	 0.979047 	 92.159	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070611	 0.98017 	 63.7071	LINEAGE4	lineage4.8	PRJNA302362
SRR7070612	 0.97774 	 42.9582	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070613	 0.977085 	 137.355	LINEAGE4	lineage4.3.4.2.1	PRJNA302362
SRR7070614	 0.977587 	 55.8909	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070615	 0.981304 	 92.6294	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070616	 0.9611 	 44.7346	LINEAGEBOV		PRJNA302362
SRR7070617	 0.97824 	 46.2862	LINEAGE3	lineage3.1.2.2	PRJNA302362
SRR7070618	 0.985113 	 60.61	LINEAGE4	lineage4.6.2	PRJNA302362
SRR7070619	 0.978116 	 52.1055	LINEAGE4	lineage4.9.x.x	PRJNA302362
SRR7070620	 0.98266 	 71.1305	LINEAGE4	lineage4.8	PRJNA302362
SRR7070621	 0.985134 	 97.2606	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070622	 0.962557 	 55.9835	LINEAGEBOV		PRJNA302362
SRR7070623	 0.979501 	 41.3002	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070624	 0.977714 	 68.1953	LINEAGE3	lineage3.1.2.1	PRJNA302362
SRR7070625	 0.981404 	 78.4741	LINEAGE4	lineage4.4.2	PRJNA302362
SRR7070626	 0.980169 	 51.3319	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070627	 0.964913 	 84.8599	LINEAGEBOV		PRJNA302362
SRR7070628	 0.985225 	 169.245	LINEAGE4	lineage4.1.1.3	PRJNA302362
SRR7070629	 0.982045 	 120.127	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070630	 0.9851 	 59.1458	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070631	 0.979673 	 65.2864	LINEAGE4	lineage4.8	PRJNA302362
SRR7070632	 0.980528 	 56.1657	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070633	 0.977799 	 57.9386	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070634	 0.975789 	 37.1379	LINEAGE4	lineage4.3.1	PRJNA302362
SRR7070635	 0.971596 	 29.0171	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070636	 0.979014 	 39.4639	LINEAGE4	lineage4.1.2.1	PRJNA302362
SRR7070637	 0.976629 	 37.4327	LINEAGE4	lineage4.4	PRJNA302362
SRR7070638	 0.976965 	 52.8482	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070639	 0.984322 	 67.8601	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070640	 0.971568 	 42.0542	LINEAGE2	lineage2.2.1	PRJNA302362
SRR7070641	 0.976412 	 76.7112	LINEAGE3	lineage3.1.1	PRJNA302362
SRR7070642	 0.977879 	 48.5157	LINEAGE1	lineage1.1.2	PRJNA302362
SRR7070643	 0.983435 	 64.2712	LINEAGE4	lineage4.2.1	PRJNA302362
SRR7070644	 0.980716 	 49.1795	LINEAGE3	lineage3.x.x.x	PRJNA302362
SRR7070645	 0.983278 	 106.561	LINEAGE3	lineage3.1.1	PRJNA302362
